Store Name,Article Mix,Gender,Series,Article,Tier,Total Recommendation,Recommendation (box),kode kecil,ASSRT STATUS,BROKEN SIZE
Zuma Matos,Z2CAVAV102,BABY,CLASSIC,"BABY CLASSIC 2, HAZELNUT",2,-2,0,,BROKEN,"21/22, 25/26"
Zuma Matos,Z2CA0AV108,BABY,CLASSIC,"BABY CLASSIC 8, NUDE",3,9,1,Z2CA08,FULL,
Zuma Matos,Z2CA0AV109,BABY,CLASSIC,"BABY CLASSIC 9, SAGE",3,-8,-1,Z2CA09,BROKEN,25/26
Zuma Matos,Z2CA02CA03,BABY,CLASSIC,"BABY GIRLS CLASSIC 3, CANDY PINK",3,0,0,Z2CA03,BROKEN,"21/22, 23/24, 25/26"
Zuma Matos,Z2CM02CM01,BABY,COCOMELON,"BABY COCOMELON 1, PINK",2,2,0,Z2CM01,BROKEN,"21/22, 23/24, 25/26"
Zuma Matos,Z2CM02CM02,BABY,COCOMELON,"BABY COCOMELON 2, RED GREEN",3,15,1,Z2CM02,FULL,
Zuma Matos,Z2CM02CM03,BABY,COCOMELON,"BABY COCOMELON 3, BLUE YELLOW",3,0,0,Z2CM03,BROKEN,"21/22, 23/24, 25/26"
Zuma Matos,Z2DM02DM02,BABY,DISNEY,"BABY DISNEY MICKEY 2, NAVY",2,-12,-1,Z2DM02,BROKEN,25/26
Zuma Matos,Z2DI02DI02,BABY,DISNEY,"BABY DISNEY MINNIE 2, BLUSH NUDE",2,-6,-1,Z2DI02,BROKEN,"21/22, 25/26"
Zuma Matos,Z2DM02DM01,BABY,DISNEY,"BABY DISNEY MICKEY 1, RED",3,-6,0,Z2DM01,BROKEN,25/26
Zuma Matos,Z2DI02DI01,BABY,DISNEY,"BABY DISNEY MINNIE 1, LAVENDER",3,-6,0,Z2DI01,BROKEN,25/26
Zuma Matos,Z2LS02LS01,BABY,LOTSO,"BABY LOTSO 1, PINK BERRY",8,0,0,Z2LS01,BROKEN,"21/22, 23/24, 25/26"
Zuma Matos,Z2CL0BZCL1,BABY,MICKEY,"BABY BOYS COLLAB 1, DISNEY MICKEY BLACK",2,-18,-2,,FULL,
Zuma Matos,Z2CA0BZCL1,BABY,MICKEY,"BABY BOYS CLASSIC 2, HAZELNUT",3,0,0,,BROKEN,"21/22, 23/24, 25/26"
Zuma Matos,Z1MF02MF01,BABY,MICKEY & FRIENDS,"BABY GIRLS COLLAB 1, DISNEY MICKEY & FRIENDS PINK",1,9,1,Z2MF01,FULL,
Zuma Matos,BB1CL2MF02,BABY,MICKEY & FRIENDS,"BABY BOYS COLLAB 2, DISNEY MICKEY & FRIENDS BLUE",2,1,0,Z2MF02,BROKEN,"23/24, 25/26"
Zuma Matos,Z1MF02MF03,BABY,MICKEY & FRIENDS,"BABY BOYS COLLAB 3, DISNEY MICKEY & FRIENDS BROWN",3,-3,0,Z2MF03,BROKEN,"21/22, 25/26"
Zuma Matos,Z2GC0BZCL1,BABY,MINNIE,"BABY GIRLS COLLAB 1, PINK",3,0,0,Z2GC01,BROKEN,"21/22, 23/24, 25/26"
Zuma Matos,Z2PH02PH01,BABY,POOH,"BABY POOH 1, MOCHA",8,-1,0,Z2PH01,BROKEN,"21/22, 25/26"
Zuma Matos,Z2PH02PH02,BABY,POOH,"BABY POOH 2, SOFT PINK",8,-4,0,Z2PH02,FULL,
Zuma Matos,Z2PS02PS01,BABY,PRINCESS,"BABY GIRLS PRINCESS SNOW WHITE 1, RED",3,1,0,Z2PS01,BROKEN,"21/22, 23/24, 25/26"
Zuma Matos,Z2PS02PS03,BABY,PRINCESS,"BABY GIRLS PRINCESS ARIEL 3, GREEN",2,1,0,Z2PS03,BROKEN,"21/22, 23/24, 25/26"
Zuma Matos,Z2PS02PS02,BABY,PRINCESS,"BABY GIRLS PRINCESS BELLE 2, YELLOW",4,0,0,Z2PS02,BROKEN,"21/22, 23/24, 25/26"
Zuma Matos,Z2PS02PS04,BABY,PRINCESS,"BABY GIRLS PRINCESS CINDERELLA 4, BLUE",4,0,0,Z2PS04,BROKEN,"21/22, 23/24, 25/26"
Zuma Matos,Z2VS02VS02,BABY,STITCH,"BABY VELCRO STITCH 2, PINK",8,13,1,Z2VS02,BROKEN,21/22
Zuma Matos,Z2VS02VS01,BABY,STITCH,"BABY VELCRO STITCH 1, NAVY",8,20,2,Z2VS01,FULL,
Zuma Matos,Z2TS02TS01,BABY,TOY STORY,"BABY BOYS TOY STORY 1, BROWN",2,-7,-1,Z2TS01,BROKEN,21/22
Zuma Matos,Z2TS02TS03,BABY,TOY STORY,"BABY BOYS TOY STORY 3, GREEN",2,-3,0,Z2TS03,BROKEN,25/26
Zuma Matos,Z2VB02VB01,BABY,VELCRO,"BABY VELCRO BRICKS 1, ALL BLACK",1,11,1,Z2VB01,FULL,
Zuma Matos,Z2VB02VB02,BABY,VELCRO,"BABY VELCRO BRICKS 2, COCOA",2,0,0,Z2VB02,BROKEN,21/22
Zuma Matos,Z2VB02VB03,BABY,VELCRO,"BABY VELCRO BRICKS 3, GREY",1,5,0,Z2VB03,FULL,
Zuma Matos,Z2VB02VB05,BABY,VELCRO,"BABY VELCRO BRICKS 5, OAT PINK",2,13,1,Z2VB05,FULL,
Zuma Matos,Z2VB02VB06,BABY,VELCRO,"BABY VELCRO BRICKS 6, SAGE",3,-7,-1,Z2VB06,FULL,
Zuma Matos,Z2VB02VB04,BABY,VELCRO,"BABY VELCRO BRICKS 4, CORAL",2,-4,0,Z2VB04,BROKEN,21/22
Zuma Matos,Z2WB02WB05,BABY,WBB,"BABY WBB 5, WHITE",2,16,1,Z2WB05,FULL,
Zuma Matos,Z2WB02WB03,BABY,WBB,"BABY WBB 3, BROWN",2,12,1,Z2WB03,BROKEN,"18/19, 24/25"
Zuma Matos,Z2WB02WB04,BABY,WBB,"BABY WBB 4, GREY",2,12,1,Z2WB04,FULL,
Zuma Galaxy Mall,M1AMVMV102,MEN,AIRMOVE,"MEN AIRMOVE 2, INDIGO TAN",8,7,1,M1AMV102,FULL,
Zuma Galaxy Mall,M1AMVMV103,MEN,AIRMOVE,"MEN AIRMOVE 3, DEEP GREEN",8,8,1,M1AMV103,FULL,
Zuma Galaxy Mall,M1AMVMV101,MEN,AIRMOVE,"MEN AIRMOVE 1, BLACK",8,-1,0,M1AMV101,BROKEN,43/44
Zuma Galaxy Mall,M1BLVLV212,MEN,BLACKSERIES,"MEN BLACK SERIES 12, BROWN STONE",2,19,2,M1BLV212,FULL,
Zuma Galaxy Mall,M1BLVLV214,MEN,BLACKSERIES,"MEN BLACK SERIES 14, BONE WHITE",1,31,3,M1BLV214,FULL,
Zuma Galaxy Mall,M1BLVLV211,MEN,BLACKSERIES,"MEN BLACK SERIES 11, FOREST BIOME",2,7,1,M1BLV211,BROKEN,42
Zuma Galaxy Mall,M1BL0LV209,MEN,BLACKSERIES,"MEN BLACK SERIES 9, ARMY",1,14,1,M1BLV209,FULL,
Zuma Galaxy Mall,MBLACLV204,MEN,BLACKSERIES,"MEN BLACK SERIES 4, LIGHT OLIVE",2,-9,-1,M1BLV204,BROKEN,44
Zuma Galaxy Mall,M1BL1LV210,MEN,BLACKSERIES,"MEN BLACK SERIES 10, TERRACOTTA",2,-5,0,M1BLV210,BROKEN,44
Zuma Galaxy Mall,MBLACLV203,MEN,BLACKSERIES,"MEN BLACK SERIES 3, COSMIC GREY",1,-4,0,M1BLV203,BROKEN,"43, 44"
Zuma Galaxy Mall,MBLACLV206,MEN,BLACKSERIES,"MEN BLACK SERIES 6, STONE BLUE",1,-6,0,M1BLV206,BROKEN,44
Zuma Galaxy Mall,M1BLVLV113,MEN,BLACKSERIES,"MEN BLACK SERIES 13, LEGION BLUE",3,-11,-1,M1BLV113,BROKEN,"43, 44"
Zuma Galaxy Mall,MBLACLV205,MEN,BLACKSERIES,"MEN BLACK SERIES 5, PEANUT",1,-10,-1,M1BLV205,FULL,
Zuma Galaxy Mall,M1BL0LV208,MEN,BLACKSERIES,"MEN BLACK SERIES 8, NAVY",1,-7,-1,M1BLV208,BROKEN,"39, 41, 43"
Zuma Galaxy Mall,M1CA2AV224,MEN,CLASSIC,"MEN CLASSIC 24, NAVY GREY",1,27,2,M1CAV124,FULL,
Zuma Galaxy Mall,M1CA3AV232,MEN,CLASSIC,"MEN CLASSIC 32, BLACK STONE",1,28,2,M1CAV232,FULL,
Zuma Galaxy Mall,SJ1ACAV201,MEN,CLASSIC,"MEN CLASSIC 1, JET BLACK",1,12,1,M1CAV201,FULL,
Zuma Galaxy Mall,M1CA2AV227,MEN,CLASSIC,"MEN CLASSIC 27, GREY GREY",1,8,1,M1CAV227,BROKEN,39
Zuma Galaxy Mall,M1CA2AV223,MEN,CLASSIC,"MEN CLASSIC 23, NAVY BLACK",1,-6,0,M1CAV223,FULL,
Zuma Galaxy Mall,M1CA3AV230,MEN,CLASSIC,"MEN CLASSIC 30, BROWN BLACK",3,-7,-1,M1CAV230,BROKEN,41
Zuma Galaxy Mall,M1CA3AV231,MEN,CLASSIC,"MEN CLASSIC 31, BLACK TURQUOISE",2,-9,-1,M1CAV231,BROKEN,"43, 44"
Zuma Galaxy Mall,M1CA3AV233,MEN,CLASSICEARTH,"MEN CLASSIC EARTH 33, MOCHA",3,-20,-2,M1CAV233,BROKEN,44
Zuma Galaxy Mall,M1CA3AV236,MEN,CLASSICEARTH,"MEN CLASSIC EARTH 36, OLIVE",2,-1,0,M1CAV236,BROKEN,"39, 41, 42, 43, 44"
Zuma Galaxy Mall,M1COVOV101,MEN,CLOUD,"MEN CLOUD 1, BLACK",4,2,0,M1COV101,BROKEN,"40, 41, 42, 43"
Zuma Galaxy Mall,M1COVOV105,MEN,CLOUD,"MEN CLOUD 5, BLACK GREY",4,1,0,M1COV105,BROKEN,"40, 41, 42, 43"
Zuma Galaxy Mall,M1COVOV102,MEN,CLOUD,"MEN CLOUD 2, NAVY",4,0,0,M1COV102,BROKEN,"40, 41, 42, 43"
Zuma Galaxy Mall,M1COVOV103,MEN,CLOUD,"MEN CLOUD 3, ALMOND",4,0,0,M1COV103,BROKEN,"40, 41, 42, 43"
Zuma Galaxy Mall,M1COVOV104,MEN,CLOUD,"MEN CLOUD 4, TEAL BLACK",4,0,0,M1COV104,BROKEN,"40, 41, 42, 43"
Zuma Galaxy Mall,M1COVOV106,MEN,CLOUD,"MEN CLOUD 6, ARMY KHAKI",4,0,0,M1COV106,BROKEN,"40, 41, 42, 43"
Zuma Galaxy Mall,M1DL0LV101,MEN,DALLAS,"MEN DALLAS 1, JET BLACK",1,54,4,M1DLV101,FULL,
Zuma Galaxy Mall,M1DLVLV103,MEN,DALLAS,"MEN DALLAS 3, GREY",2,4,0,M1DLV103,BROKEN,43
Zuma Galaxy Mall,M1DL0LV105,MEN,DALLAS,"MEN DALLAS 5, ALMOND",3,4,0,M1DLV105,BROKEN,"41, 43"
Zuma Galaxy Mall,M1DL0ZZDL3,MEN,DALLAS,"MEN DALLAS 3, GRAY",3,0,0,M1DL03,BROKEN,"40, 41, 42, 43, 44"
Zuma Galaxy Mall,M1DLVLV108,MEN,DALLAS,"MEN DALLAS 8, ORION",4,0,0,M1DLV108,BROKEN,"40, 41, 42, 43, 44"
Zuma Galaxy Mall,M1LCVCV208,MEN,LUCA,"MEN LUCA 8, ALL BLACK",2,10,1,MN1LCV208,FULL,
Zuma Galaxy Mall,M1LCVCV101,MEN,LUCA,"MEN LUCA 1, BLACK",3,5,0,MN1LCV101,FULL,
Zuma Galaxy Mall,M1LCVCV205,MEN,LUCA,"MEN LUCA 5, MIDNIGHT BLUE",3,-5,0,MN1LCV205,FULL,
Zuma Galaxy Mall,M1LCVCV206,MEN,LUCA,"MEN LUCA 6, OLIVE",3,8,1,MN1LCV206,FULL,
Zuma Galaxy Mall,M1LCVCV207,MEN,LUCA,"MEN LUCA 7, BEIGE",3,-16,-1,MN1LCV207,FULL,
Zuma Galaxy Mall,M1LCVCV102,MEN,LUCA,"MEN LUCA 2, BROWN",3,-3,0,MN1LCV102,BROKEN,"40, 43"
Zuma Galaxy Mall,M1LCVCV103,MEN,LUCA,"MEN LUCA 3, GREEN",3,-7,-1,MN1LCV103,BROKEN,"42, 43, 44"
Zuma Galaxy Mall,M1LCVCV104,MEN,LUCA,"MEN LUCA 4, NAVY",3,-5,0,MN1LCV104,BROKEN,40
Zuma Galaxy Mall,M1ONVNV111,MEN,ONYX,"MEN ONYX Z 11, TURQUOISE",2,-2,0,M1ONV111,BROKEN,"41, 42"
Zuma Galaxy Mall,M1ON1NV112,MEN,ONYX,"MEN ONYX Z 12, BLACK BLACK",2,-15,-1,M1ONV112,BROKEN,"41, 42"
Zuma Galaxy Mall,M1ON0NV108,MEN,ONYX,"MEN ONYX Z 8, BLACK GREY",2,-7,-1,M1ONV108,BROKEN,"41, 43"
Zuma Galaxy Mall,M1ON1NV110,MEN,ONYX,"MEN ONYX Z 10, NAVY NAVY",2,-9,-1,M1ONV110,FULL,
Zuma Galaxy Mall,M1ON11ON11,MEN,ONYX,"MEN ONYX Z 11, TURQUOISE BLACK",3,-4,0,M1ON11,BROKEN,"39, 41, 42, 43"
Zuma Galaxy Mall,M1ON0NV109,MEN,ONYX,"MEN ONYX Z 9, NAVY BLACK",2,-21,-2,M1ONV109,FULL,
Zuma Galaxy Mall,M1SL1LV117,MEN,SLIDE,"MEN SLIDE MAX 17, BLACK BLUE",3,12,1,M1SLV117,FULL,
Zuma Galaxy Mall,M1SL1LV114,MEN,SLIDE,"MEN SLIDE MAX 14, BLACK",1,14,1,M1SLV114,BROKEN,43
Zuma Galaxy Mall,M1SL1LV118,MEN,SLIDE,"MEN SLIDE MAX 18, GREY",3,-1,0,M1SLV118,BROKEN,"40, 41, 42"
Zuma Galaxy Mall,M1SL1LV115,MEN,SLIDE,"MEN SLIDE MAX 15, NAVY",2,-8,-1,M1SLV115,FULL,
Zuma Galaxy Mall,M1SL1LV111,MEN,SLIDE,"MEN SLIDE BASIC 11, BLACK",2,-35,-3,M1SLV111,BROKEN,39
Zuma Galaxy Mall,M1SL1LV116,MEN,SLIDE,"MEN SLIDE MAX 16, ARMY",3,-14,-1,M1SLV116,FULL,
Zuma Galaxy Mall,M1SL11SL19,MEN,SLIDE,"MEN SLIDE MAX 19, MOCHA",3,-4,0,M1SL19,BROKEN,"40, 41, 42"
Zuma Galaxy Mall,M1SP0PV201,MEN,STRIPE,"MEN STRIPE 1, BLACK BLUE RED",1,30,2,M1SPV201,FULL,
Zuma Galaxy Mall,M1SP1PV213,MEN,STRIPE,"MEN STRIPE 13, GREY GREEN WHITE",1,18,2,M1SPV213,BROKEN,"39, 40"
Zuma Galaxy Mall,M1AZSPV207,MEN,STRIPE,"MEN STRIPE 7, BLACK TAN WHITE",1,15,1,M1SPV207,BROKEN,39
Zuma Galaxy Mall,M1AZSPV208,MEN,STRIPE,"MEN STRIPE 8, TWILIGHT RED WHITE",1,2,0,M1SPV208,BROKEN,41
Zuma Galaxy Mall,M1SPVPV214,MEN,STRIPE,"MEN STRIPE 14, ARMY MOCHA WHITE",1,-1,0,M1SPV214,BROKEN,"43, 44"
Zuma Galaxy Mall,M1AZSPV210,MEN,STRIPE,"MEN STRIPE 10, ALMOND BLACK",1,-11,-1,M1SPV210,BROKEN,"43, 44"
Zuma Galaxy Mall,M1AZSPV211,MEN,STRIPE,"MEN STRIPE 11, GRAY LIME",1,-16,-1,M1SPV211,BROKEN,43
Zuma Galaxy Mall,M1SP0PV202,MEN,STRIPE,"MEN STRIPE 2, TWILIGHT ORANGE GREEN",1,-13,-1,M1SPV202,BROKEN,"42, 43, 44"
Zuma Galaxy Mall,M1ZR01ZR02,MEN,ZORRO,"MEN ZORRO 2, MIDNIGHT BLUE",2,40,3,M1ZR02,FULL,
Zuma Galaxy Mall,M1ZR01ZR03,MEN,ZORRO,"MEN ZORRO 3, GREEN BAY",2,32,3,M1ZR03,FULL,
Zuma Galaxy Mall,M1ZR01ZR01,MEN,ZORRO,"MEN ZORRO 1, BLACK",2,4,0,M1ZR01,BROKEN,41
Zuma Galaxy Mall,M1ZR01ZR06,MEN,ZORRO,"MEN ZORRO 6, BLACK STROM",8,-6,0,M1ZR06,BROKEN,40
Zuma Galaxy Mall,M1ZR01ZR04,MEN,ZORRO,"MEN ZORRO 4, ALL BLACK",8,-10,-1,M1ZR04,FULL,
Zuma Galaxy Mall,M1ZR01ZR05,MEN,ZORRO,"MEN ZORRO 5, COFFEE",8,-9,-1,M1ZR05,FULL,
Zuma Galaxy Mall,L1CMVMV206,LADIES,CLASSIC,"LADIES CLASSIC METALIC 6, WINE",8,57,5,L1CMV206,FULL,
Zuma Galaxy Mall,SJ2ACAV201,LADIES,CLASSIC,"LADIES CLASSIC 1, JET BLACK",1,35,3,L1CAV201,FULL,
Zuma Galaxy Mall,L1CM0MV204,LADIES,CLASSIC,"LADIES CLASSIC METALIC 4, GINGER SNAP",1,9,1,L1CMV204,FULL,
Zuma Galaxy Mall,L1CMVMV207,LADIES,CLASSIC,"LADIES CLASSIC METALIC 7, OLIVE",8,27,2,L1CMV207,FULL,
Zuma Galaxy Mall,L1CMVMV208,LADIES,CLASSIC,"LADIES CLASSIC METALIC 8, MOCCHA MOUSE",8,19,2,L1CMV208,FULL,
Zuma Galaxy Mall,L2AZCAV229,LADIES,CLASSIC,"LADIES CLASSIC 29, NAVY HOTPINK",1,19,2,L1CAV229,FULL,
Zuma Galaxy Mall,L1CA3AV234,LADIES,CLASSIC,"LADIES CLASSIC EARTH 34, ROSE",3,28,2,L1CAV234,FULL,
Zuma Galaxy Mall,L1CA3AV237,LADIES,CLASSIC,"LADIES CLASSIC 37, NUDE",2,20,2,L1CAV237,FULL,
Zuma Galaxy Mall,L1CMVMV209,LADIES,CLASSIC,"LADIES CLASSIC METALIC 9, PURPLE",8,9,1,L1CMV209,BROKEN,39
Zuma Galaxy Mall,L1CM0MV203,LADIES,CLASSIC,"LADIES CLASSIC METALIC 3, BALLET ROSE",2,3,0,L1CMV203,FULL,
Zuma Galaxy Mall,L3CA2AV222,LADIES,CLASSIC,"LADIES CLASSIC 22, NAVY NAVY",1,-5,0,L1CAV222,BROKEN,"36, 37, 40, 41, 43"
Zuma Galaxy Mall,L2AZCAV226,LADIES,CLASSIC,"LADIES CLASSIC 26, LIGHT GREY",2,-10,-1,L1CAV226,BROKEN,"36, 37, 40"
Zuma Galaxy Mall,L1CM0MV205,LADIES,CLASSIC,"LADIES CLASSIC METALIC 05, TEAL GREEN",1,-14,-1,L1CMV205,BROKEN,"36, 40, 41"
Zuma Galaxy Mall,L2AZCAV225,LADIES,CLASSIC,"LADIES CLASSIC 25, DARK GREY",2,-17,-1,L1CAV225,BROKEN,"37, 41"
Zuma Galaxy Mall,L1CA3AV232,LADIES,CLASSIC,"LADIES CLASSIC 32, BLACK STONE",2,-3,0,L1CAV232,BROKEN,"36, 37"
Zuma Galaxy Mall,L1CM0MV201,LADIES,CLASSIC,"LADIES CLASSIC METALIC 1, BLACK GOLD",1,-7,-1,L1CMV201,BROKEN,"36, 37, 40"
Zuma Galaxy Mall,L1CA3AV238,LADIES,CLASSIC,"LADIES CLASSIC 38, SAGE",2,-12,-1,L1CAV238,BROKEN,37
Zuma Galaxy Mall,L1CM0MV202,LADIES,CLASSIC,"LADIES CLASSIC METALIC 2, BLEACH SAND",1,-6,0,L1CMV202,BROKEN,"36, 37, 41"
Zuma Galaxy Mall,L2AZCAV223,LADIES,CLASSIC,"LADIES CLASSIC 23, NAVY GREY",1,-1,0,L1CAV223,BROKEN,"37, 41"
Zuma Galaxy Mall,L1CA3AV235,LADIES,CLASSICEARTH,"LADIES CLASSIC EARTH 35, MACCHIATO",2,0,0,L1CAV235,BROKEN,"36, 37, 40, 41"
Zuma Galaxy Mall,L1CA3AV233,LADIES,CLASSICEARTH,"LADIES CLASSIC EARTH 33, ROSY BROWN",3,-5,0,L1CAV233,BROKEN,"36, 37, 41"
Zuma Galaxy Mall,L1CA3AV231,LADIES,CLASSICEARTH,"LADIES CLASSIC EARTH 31, JADE",3,-3,0,L1CAV231,BROKEN,"36, 37, 41"
Zuma Galaxy Mall,L1CA3AV236,LADIES,CLASSICEARTH,"LADIES CLASSIC EARTH 36, OCHRE",3,-9,-1,L1CAV236,BROKEN,37
Zuma Galaxy Mall,E2AZEAV210,LADIES,ELSA,"LADIES ELSA 10, SILVER NAVY",1,31,3,L1EAV210,FULL,
Zuma Galaxy Mall,E2AZEAV206,LADIES,ELSA,"LADIES ELSA 6, JET BLACK",1,4,0,L1EAV206,BROKEN,"37, 40"
Zuma Galaxy Mall,L1EAVAV213,LADIES,ELSA,"LADIES ELSA 13, CHESTNUT",3,20,2,L1EAV213,FULL,
Zuma Galaxy Mall,E2AZEAV207,LADIES,ELSA,"LADIES ELSA 7, BLACK GOLD",3,-9,-1,L1EAV207,BROKEN,"36, 37, 40"
Zuma Galaxy Mall,L1EA1AV211,LADIES,ELSA,"LADIES ELSA 11, GINGERSNAP",1,-9,-1,L1EAV211,BROKEN,"36, 37, 41"
Zuma Galaxy Mall,L1EA1AV212,LADIES,ELSA,"LADIES ELSA 12, BROWINE GOLD",3,-13,-1,L1EAV212,FULL,
Zuma Galaxy Mall,L1EAVAV214,LADIES,ELSA,"LADIES ELSA 14, TERRACOTA",3,-10,-1,L1EAV214,BROKEN,"36, 37"
Zuma Galaxy Mall,L1EAVAV215,LADIES,ELSA,"LADIES ELSA 15, BLUSH",3,-5,0,L1EAV215,BROKEN,"36, 37, 38"
Zuma Galaxy Mall,L1EAVAV216,LADIES,ELSA,"LADIES ELSA 16, SAND GOLD",3,-17,-1,L1EAV216,FULL,
Zuma Galaxy Mall,L1EAVAV217,LADIES,ELSA,"LADIES ELSA 17, SKY BLUE",3,-10,-1,L1EAV217,BROKEN,"36, 37"
Zuma Galaxy Mall,L1FL0LV101,LADIES,FLO,"LADIES FLO 1, BLACK",1,25,2,L1FLV101,FULL,
Zuma Galaxy Mall,L1FLOLV103,LADIES,FLO,"LADIES FLO 3, LIGHT BROWN",2,13,1,L1FLV103,FULL,
Zuma Galaxy Mall,L1FL0LV107,LADIES,FLO,"LADIES FLO 7, OTTER",2,20,2,L1FLV107,FULL,
Zuma Galaxy Mall,L1FLVLV109,LADIES,FLO,"LADIES FLO 9, GREY",3,-6,0,L1FLV109,BROKEN,"36, 40"
Zuma Galaxy Mall,L1FL01FL05,LADIES,FLO,"LADIES FLO 5, WHITE",3,-6,0,L1FL05,BROKEN,"36, 37, 38"
Zuma Galaxy Mall,L1FL01FL06,LADIES,FLO,"LADIES FLO 6, ROSE",4,4,0,L1FL06,BROKEN,"36, 37, 38, 39, 40"
Zuma Galaxy Mall,L1FLVLV110,LADIES,FLO,"LADIES FLO 10, REDWOOD",4,0,0,L1FLV110,BROKEN,"36, 37, 38, 39, 40"
Zuma Galaxy Mall,L1FL01FL08,LADIES,FLO,"LADIES FLO 8, SPRING LAKE",4,2,0,L1FL08,BROKEN,"36, 37, 38, 39, 40"
Zuma Galaxy Mall,L1WIVIV201,LADIES,IRIS,"LADIES WEDGES IRIS 1, BLACK",3,-6,0,L1WIV201,BROKEN,"36, 37, 38"
Zuma Galaxy Mall,L1WIVIV104,LADIES,IRIS,"LADIES WEDGES IRIS 4, BEIGE",3,-10,-1,L1WIV104,BROKEN,"36, 37"
Zuma Galaxy Mall,L1WIVIV102,LADIES,IRIS,"LADIES WEDGES IRIS 2, MIDNIGHT BLUE",4,2,0,L1WIV102,BROKEN,"36, 37, 38, 39, 40"
Zuma Galaxy Mall,L1WIVIV103,LADIES,IRIS,"LADIES WEDGES IRIS 3, DUSTY PINK",4,1,0,L1WIV103,BROKEN,"36, 37, 38, 39, 40"
Zuma Galaxy Mall,L1LNVNV207,LADIES,LUNA,"LADIES LUNA 7, BEIGE",3,10,1,LN1LNV207,BROKEN,36
Zuma Galaxy Mall,L1LNVNV103,LADIES,LUNA,"LADIES LUNA 3, WHITE",2,-5,0,LN1LNV103,BROKEN,40
Zuma Galaxy Mall,L1LNVNV205,LADIES,LUNA,"LADIES LUNA 5, COFFEE",3,8,1,LN1LNV205,BROKEN,"39, 40"
Zuma Galaxy Mall,L1LNVNV101,LADIES,LUNA,"LADIES LUNA 1, BLACK",3,-21,-2,LN1LNV101,FULL,
Zuma Galaxy Mall,L1LNVNV104,LADIES,LUNA,"LADIES LUNA 4, NAVY",3,-3,0,LN1LNV104,BROKEN,"36, 39"
Zuma Galaxy Mall,L1LNVNV206,LADIES,LUNA,"LADIES LUNA 6, OLIVE",3,-10,-1,LN1LNV206,FULL,
Zuma Galaxy Mall,L1LNVNV102,LADIES,LUNA,"LADIES LUNA 2, MOCHA",3,-29,-2,LN1LNV102,BROKEN,36
Zuma Galaxy Mall,L1SPVPV201,LADIES,PUFFY,"LADIES SLIDE PUFFY 1, BLACK",2,39,3,L1SPV201,FULL,
Zuma Galaxy Mall,L1SPVPV204,LADIES,PUFFY,"LADIES SLIDE PUFFY 4, NAVY",2,19,2,L1SPV204,FULL,
Zuma Galaxy Mall,L1SPVPV206,LADIES,PUFFY,"LADIES SLIDE PUFFY 6, MINT",3,-1,0,L1SPV206,BROKEN,"36, 37, 39, 40"
Zuma Galaxy Mall,L1SPVPV207,LADIES,PUFFY,"LADIES SLIDE PUFFY 7, LATTE",2,2,0,L1SPV207,BROKEN,"36, 37, 38, 39"
Zuma Galaxy Mall,L1SPVPV202,LADIES,PUFFY,"LADIES SLIDE PUFFY 2, REDWOOD",3,-3,0,L1SPV202,BROKEN,"37, 38"
Zuma Galaxy Mall,L1SPVPV210,LADIES,PUFFY,"LADIES SLIDE PUFFY 10, GOLD",8,7,1,L1SPV210,FULL,
Zuma Galaxy Mall,L1SPVPV208,LADIES,PUFFY,"LADIES SLIDE PUFFY 8, BRONZE",8,-8,-1,L1SPV208,BROKEN,38
Zuma Galaxy Mall,L1SPVPV205,LADIES,PUFFY,"LADIES SLIDE PUFFY 5, OTTER",3,0,0,L1SPV205,BROKEN,"36, 37, 38, 39, 40"
Zuma Galaxy Mall,L1SPVPV103,LADIES,PUFFY,"LADIES SLIDE PUFFY 3, SILVER",4,0,0,L1SPV103,BROKEN,"36, 37, 38, 39, 40"
Zuma Galaxy Mall,L1SH01SH01,LADIES,STITCH,"LADIES STITCH 1, NAVY",8,-2,0,L1SH01,BROKEN,"36, 37, 39, 40"
Zuma Galaxy Mall,L1SH01SH02,LADIES,STITCH,"LADIES STITCH 2, PINK",8,-11,-1,L1SH02,FULL,
Zuma Galaxy Mall,L1WGVGV212,LADIES,WEDGES,"LADIES WEDGES 12, OLIVE",3,11,1,L1WGV212,FULL,
Zuma Galaxy Mall,SJ2AWGV202,LADIES,WEDGES,"LADIES WEDGES 2, JET BLACK",2,-2,0,L1WGV202,BROKEN,"36, 37"
Zuma Galaxy Mall,SJ2AWGV201,LADIES,WEDGES,"LADIES WEDGES 1, BLACK GOLD",3,-4,0,L1WGV201,FULL,
Zuma Galaxy Mall,L1WGVGV210,LADIES,WEDGES,"LADIES WEDGES 10, CHESTNUT",2,-11,-1,L1WGV210,BROKEN,"36, 37"
Zuma Galaxy Mall,L1WGVGV211,LADIES,WEDGES,"LADIES WEDGES 11, SAND",2,1,0,L1WGV211,BROKEN,"36, 37"
Zuma Galaxy Mall,SJ2AWGV203,LADIES,WEDGES,"LADIES WEDGES 3, NAVY",3,-21,-2,L1WGV203,BROKEN,"36, 37"
Zuma Galaxy Mall,SJ2AWGV204,LADIES,WEDGES,"LADIES WEDGES 4, GINGER SNAP",3,-13,-1,L1WGV204,BROKEN,"36, 37"
Zuma Galaxy Mall,J1CA0AV304,JUNIOR,CLASSIC,"JUNIOR CLASSIC 4, ARMY",3,-19,-2,J1CAV304,FULL,
